problem,grid,noise,sigma,seed,method,coefficient_error,support_valid,support_exact,tp,fp,fn,precision,recall,f1,optimizer_success,status,iterations,fit_seconds,total_seconds,w
kdv,256,0.01,0.021351872156777522,9,WENDy HT,0.0024839430549223425,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,3,2.007715375017142,2.2628662090282887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49924430643945333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0026723386046064, 0.0, 0.0]"
kdv,256,0.01,0.021351872156777522,9,WENDy L1=1e-06,0.0027990414594654166,True,False,2,8,0,0.2,1.0,0.3333333333333333,True,IRLS step tolerance,5,2.011107667000033,2.2662585010111798,"[0.00010382331567677488, 0.0, -8.445282023853669e-05, 1.9036258723828367e-05, 0.0, 0.0, -0.5000009041824898, 3.683907094539117e-06, 0.0, 0.0, -0.00029712440846950877, 5.0256734861618796e-05, 0.0, -0.9970710141631566, -0.001045564625100561, 0.00010968576011267573]"
kdv,256,0.01,0.021351872156777522,9,WENDy L1=0.0001,0.28699755515024095,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,IRLS step tolerance,12,2.032975499983877,2.2881263339950237,"[-0.0016768674382246955, 0.0, -0.0002759637749151837, 0.0001720185714343455, 0.0, 0.0, -0.4711742835129077, -0.005826607592672212, 0.0, 0.0, 0.0, 0.00022285859276939367, 0.0, -0.6902846548689294, -0.07830604645802973, 0.006018747580627796]"
kdv,256,0.01,0.021351872156777522,9,WENDy L1=0.01,1.0043014901397946,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,2.0221267910092138,2.2772776250203606,"[0.0, 0.0, 0.0, -0.0004982321801880047, 0.0, 0.0, 0.0, -0.10060645997801268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0255919097890766]"
kdv,256,0.01,0.021351872156777522,9,WENDy-MLE HT,0.002515988159952866,True,True,2,0,0,1.0,1.0,1.0,False,A bad approximation caused failure to predict improvement.,2,2.0761121250106953,2.331262959021842,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49923632875296825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0027073144909182, 0.0, 0.0]"
kdv,256,0.01,0.021351872156777522,9,WENDy-MLE L1=1e-06,0.003020469230951073,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,2.1578095000004396,2.4129603340115864,"[0.00017977223452057855, 0.00079120280453202, -0.0006596639590482855, 0.00010316075649898833, 0.0, -0.001140589943309049, -0.49915094106602736, -0.0001295688129996759, 0.0, -0.0005461355621038571, -0.00028765802173653286, 6.528464974013266e-05, 0.0, -0.9972251837084096, -0.000420006337014076, 2.3946499971330997e-06]"
kdv,256,0.01,0.021351872156777522,9,WENDy-MLE L1=0.0001,0.2745685557183383,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,79,2.457799249998061,2.712950084009208,"[-0.0014584359339648372, 0.0, -0.000251675455522283, 0.00015935322964720765, 0.0, 0.0, -0.47191932236681233, -0.005684166555501955, 0.0, 0.0, 0.0, 0.0002061258697711304, 0.0, -0.7039064462731593, -0.07553858069930583, 0.00585683710792343]"
kdv,256,0.01,0.021351872156777522,9,WENDy-MLE L1=0.01,1.0044773003425684,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,29,2.2146685830084607,2.4698194170196075,"[0.0, 0.0, 0.0, -0.00048731640198970976, 0.0, 0.0, 0.0, -0.10252632720627751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026578626407024013]"
kdv,256,0.1,0.21351872156777524,0,WSINDy,0.003992797389178844,True,True,2,0,0,1.0,1.0,1.0,True,MSTLS support stable,4,0.0029165419982746243,0.25855679201777093,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5002574429207032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0044566536640591, 0.0, 0.0]"
kdv,256,0.1,0.21351872156777524,0,WENDy HT,0.02820935322120727,True,True,2,0,0,1.0,1.0,1.0,True,IRLS step tolerance,4,2.137811499997042,2.3934517500165384,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49704568229886537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0314003426473233, 0.0, 0.0]"
kdv,256,0.1,0.21351872156777524,0,WENDy L1=1e-06,0.014680137274571878,True,False,2,8,0,0.2,1.0,0.3333333333333333,True,IRLS step tolerance,8,1.9875006669899449,2.243140917009441,"[0.0008022465136169804, 0.007505021717989159, -0.0047513939370091894, 0.0006292553869616035, 0.0, 0.0, -0.5046124140425665, 0.0007698835049983272, 0.0, -0.006993755670244619, 0.0, 0.00018422738744092333, 0.0, -1.0108902438319134, 0.0, 0.0001769975207533249]"
kdv,256,0.1,0.21351872156777524,0,WENDy L1=0.0001,0.2785435813892889,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,IRLS step tolerance,13,2.023291874997085,2.2789321250165813,"[-0.0009575542335046463, 0.0, -0.0001504618797339878, 0.0001285956046521271, 0.0, 0.0, -0.4747047278298521, -0.005236825790939653, 0.0, 0.0, 0.0, 0.000244781799938807, 0.0, -0.6997459813362633, -0.07826100120904915, 0.006132474225379318]"
kdv,256,0.1,0.21351872156777524,0,WENDy L1=0.01,1.0042642074604178,True,False,0,3,2,0.0,0.0,0.0,True,IRLS step tolerance,7,1.9846491670177784,2.2402894170372747,"[0.0, 0.0, 0.0, -0.00048770927436087724, 0.0, 0.0, 0.0, -0.10016244124336324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025504813005782632]"
kdv,256,0.1,0.21351872156777524,0,WENDy-MLE HT,0.02490860118204759,True,True,2,0,0,1.0,1.0,1.0,True,Optimization terminated successfully.,3,2.0566442499984987,2.312284500017995,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4981961055698828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0277901777781804, 0.0, 0.0]"
kdv,256,0.1,0.21351872156777524,0,WENDy-MLE L1=1e-06,0.037043537089631526,True,False,2,11,0,0.15384615384615385,1.0,0.26666666666666666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,2.1990967919991817,2.454737042018678,"[0.0010574732039450344, 0.01714929137985254, -0.010559413529850003, 0.0014040233462713678, 0.0, -0.02349309633351507, -0.49347139718885386, -0.0005743666354933744, 0.0, -0.00040526913957955824, -0.0035644459999875514, 0.000630468096217171, 0.0, -1.0258253065229586, 0.00559660182067962, -0.0004207917763809229]"
kdv,256,0.1,0.21351872156777524,0,WENDy-MLE L1=0.0001,0.26639065786659416,True,False,2,7,0,0.2222222222222222,1.0,0.36363636363636365,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,2.4127217089990154,2.6683619590185117,"[-0.0007382640053818084, 0.0, -0.00014686566181894287, 0.00012154132684577849, 0.0, 0.0, -0.47542791859165145, -0.005101135214450084, 0.0, 0.0, 0.0, 0.00023040734285131905, 0.0, -0.7131124713386874, -0.07572359820821253, 0.006001465898853421]"
kdv,256,0.1,0.21351872156777524,0,WENDy-MLE L1=0.01,1.0045492639583742,True,False,0,3,2,0.0,0.0,0.0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,2.1986386250064243,2.4542788750259206,"[0.0, 0.0, 0.0, -0.0006451581513138779, 0.0, 0.0, 0.0, -0.10330551837861138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026955209007270855]"
